titulo, link, fecha
Cáncer de mama 2019 - Salud Puebla,http://ss.puebla.gob.mx/images/areas/mujeres-hombres/Cancer_de_mama_2019-2.pdf,15 feb. 2017 —
Consenso Mexicano sobre diagnóstico y tratamiento del ...,http://juntoscontraelcancer.mx/jcc/wp-content/uploads/2017/06/152-GPC-Interinstitucional-CancerMama-Consenso-MexicanosobreDiagnosticoTratamiento2017.pdf,11 jun. 2017 —
Universitarios desarrollan prototipo para detectar cáncer de ...,https://www.uv.mx/prensa/regiones/universitarios-desarrollan-prototipo-para-detectar-cancer-de-mama/,10 feb. 2017 —
Geografía del cáncer de mama en México - SciELO,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-46112017000200010,por MR Castrezana Campos · 2017 · Mencionado por 13 —
Tratamiento del - IMSS,http://www.imss.gob.mx/sites/all/statics/guiasclinicas/232GER.pdf,25 mar. 2017 —
Sobrevivir al cáncer de seno| una nueva oportunidad,https://www.forbes.com.mx/sobrevivir-al-cancer-de-seno/,16 oct. 2017 —
Psicología de la Salud: calidad de vida en mujeres con cáncer ...,https://contexto.udlap.mx/psicologia-de-la-salud-calidad-de-vida-en-mujeres-con-cancer-de-mama/,3 jul. 2017 —
Inauguran VII Simposio Internacional sobre Cáncer de Mama ...,http://www.cucs.udg.mx/noticias/archivos-de-noticias/inauguran-vii-simposio-internacional-sobre-cancer-de-mama?page=8,31 oct. 2017 —
10 cosas que debes saber sobre el cáncer de mama ...,https://tec.mx/es/noticias/nacional/salud/10-cosas-que-debes-saber-sobre-el-cancer-de-mama,19 oct. 2017 —
Seguros que cubren cáncer de mama y otros tipos,https://www.creditoreal.com.mx/educacionfinanciera/seguros-que-cubren-cancer-de-mama-y-otros-tipos,8 feb. 2017 —
Samsung México se une a la lucha contra el cáncer de mama ...,https://news.samsung.com/mx/samsung-mexico-se-une-a-la-lucha-contra-el-cancer-de-mama,3 oct. 2017 —
Aumenta IMSS 30 por ciento capacidad de detección de ...,http://www.imss.gob.mx/prensa/archivo/201710/311,4 oct. 2017 —
Con Terapia Molecular| el IMSS Combate el Cáncer de Mama ...,http://www.imss.gob.mx/prensa/archivo/201702/029,4 feb. 2017 —
Cáncer de mama| causa principal de muerte ... - La Jornada,https://www.jornada.com.mx/2017/10/19/sociedad/034n1soc,19 oct. 2017 —
La moda y el cáncer de mama se toman de las manos con ...,https://www.forbes.com.mx/forbes-life/cloe-bolsa-cancer-mama/,20 oct. 2017 —
Detecta a tiempo el cáncer de mama | Secretaría de Salud ...,https://www.gob.mx/salud/articulos/detecta-a-tiempo-el-cancer-de-mama-14540,17 oct. 2017 —
5 cosas que todo el mundo debería saber sobre el cáncer de ...,https://www.clikisalud.net/5-cosas-mundo-deberia-saber-cancer-mama/,4 oct. 2017 —
Inauguración del Módulo de atención para la detección de ...,http://comunicacion.senado.gob.mx/index.php/multimedia/fotos/36601-inauguracion-del-modulo-de-atencion-para-la-deteccion-de-cancer-de-mama.html,24 may. 2017 —
DE LA SECRETARÍA DE SALUD DE TABASCO| CON LA ...,http://sil.gobernacion.gob.mx/Archivos/Documentos/2017/04/asun_3518582_20170406_1491488765.pdf,6 abr. 2017 —
CAPÍTULO II Estado del Campo del Conocimiento,http://dspace.itcolima.edu.mx/jspui/bitstream/123456789/710/6/60008-23-37.pdf,por WA CETINA ALEMÁN · 2015 —
La biopsia líquida: el futuro en detección del cáncer de mama ...,http://www.medicina.uanl.mx/hu/2017/10/23/3192/,23 oct. 2017 —
Consejos saludables para detectar el Cáncer de mama ...,https://www.gob.mx/issste/articulos/consejos-saludables-para-detectar-el-cancer-de-mama,2 oct. 2017 —
Octubre mes de la lucha contra el cáncer de mama | Instituto ...,https://www.gob.mx/impi/articulos/octubre-mes-de-la-lucha-contra-el-cancer-de-mama-132151,27 oct. 2017 —
Dejar de lado estigmas| ignorancias y prejuicios para detectar ...,http://www.chihuahua.gob.mx/dejar-de-lado-estigmas-ignorancias-y-prejuicios-para-detectar-el-cancer,13 oct. 2017 —
11/10 Liverpool| una vez más apoya la lucha contra el cáncer ...,https://www.elpuertodeliverpool.mx/sala-prensa/eventos-institucionales/2017_10-Mes-Rosa/2017_10-Mes-Rosa.html,11 oct. 2017 —
Funcionalidad familiar y estrategias de ... - SciELO,http://www.scielo.org.mx/pdf/hs/v16n2/2007-7459-hs-16-02-00139.pdf,por E Acosta-Zapata · 2017 · Mencionado por 32 —
Mitos y realidades sobre el Cáncer de Mama - Muguerza ...,https://espaciosaludable.com/mitos-y-realidades-sobre-el-cancer-de-mama/,2 abr. 2017 —
CÁNCER DE MAMA - Juntos Contra el Cáncer,https://juntoscontraelcancer.mx/2017/05/25/cancer-de-mama/,25 may. 2017 —
Mastografía y cáncer de mama| lo que debes saber ...,https://www.clikisalud.net/mastografia-cancer-de-mama/,19 oct. 2017 —
Cáncer de mama| ¿durante el embarazo? - ClikiSalud.net ...,https://www.clikisalud.net/cancer-mama-embarazo/,5 feb. 2017 —
Practicar yoga y su beneficio en pacientes con cáncer de ...,https://www.clikisalud.net/practicar-yoga-beneficio-pacientes-cancer-mama/,9 oct. 2017 —
Carcinoma en coraza por cáncer de mama 17 años después,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0300-90412017001200834&lng=es&nrm=iso,15 dic. 2017 —
OBESIDAD Y CANCER DE MAMA - RI UAEMex,http://ri.uaemex.mx/handle/20.500.11799/67005,por JA De La Cruz Vargas —
FACTORES DE RIESGO Y PROTECTORES ... - Redalyc,https://www.redalyc.org/jatsRepo/3756/375650363005/375650363005.pdf,por M LÓPEZ · Mencionado por 16 —
CLASIFICACION HISTOLOGICA| INMUNOLOGICA Y ...,https://www.tamaulipas.gob.mx/salud/wp-content/uploads/sites/4/2017/10/3-dra-esther-gonzalez-condepatologia-mama-dra-glez.pdf,3 oct. 2017 —
Terapia sistémica en cáncer de mama. - Mix Académico ...,https://mixacademico.alianzamedicamexicana.com/medicoTransforma/adminAM/Downloadable/6294/Terapia_sistemica_en_cancer_de_mama.pdf,28 feb. 2017 —
Cáncer de Mama | Centro Nacional de Equidad de Género y ...,https://www.gob.mx/salud%7Ccnegsr/articulos/cancer-de-mama-137236?idiom=es,30 nov. 2017 —
Zapopan promueve la detección oportuna del cáncer de ...,https://www.zapopan.gob.mx/zapopan-promueve-la-deteccion-oportuna-del-cancer-de-mama-en-mujeres/,18 oct. 2017 —
Geografía del cáncer de mama en México - SciELO,http://www.scielo.org.mx/scielo.php?script=sci_abstract&pid=S0188-46112017000200010&lng=es&nrm=iso,por MR Castrezana Campos · 2017 · Mencionado por 13 —
Hallazgos inmunohistoquímicos en una muestra de pacientes ...,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-72032017000300189,por C Hernández Álvarez · 2017 —
Cáncer de mama triple negativo: frecuencia y ... - SciELO,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-72032017000400269,por C Hernández-Álvarez · 2017 · Mencionado por 5 —
Cáncer de mama triple negativo: frecuencia y ... - SciELO,http://www.scielo.org.mx/scielo.php?script=sci_abstract&pid=S1870-72032017000400269&lng=pt&nrm=iso,20 dic. 2017 —
Cáncer de mama| primera causa de muerte entre mexicanas,https://www.excelsior.com.mx/nacional/2017/10/19/1195650,19 oct. 2017 —
Prevén aumento de nuevos casos de cáncer de mama en ...,https://www.udg.mx/es/noticia/preven-aumento-de-nuevos-casos-de-cancer-de-mama-en-jalisco,2 oct. 2017 —
Cirugía en cáncer de mama: Radical vs Conservadora Cirugía ...,http://www.tamaulipas.gob.mx/salud/wp-content/uploads/sites/4/2017/10/2-dr.-magallanes-cirugia-en-cancer-de-mama-radical.pdf,2 oct. 2017 —
COMISION DE GOBERNACIÓN - Congreso del Estado de ...,http://congresomich.gob.mx/file/posicionamiento-19-octubre-dia-mundial-cancer-de-mama.pdf,10 oct. 2017 —
Los mejores especialistas en cáncer de mama | TopDoctors,https://www.topdoctors.mx/cancer-de-mama/,5 abr. 2017 —
Preguntas frecuentes acerca del cáncer de seno - Seguros ...,https://www.mapfre.com.mx/seguros-mx/particulares/seguros-de-gastos-medicos/noticias/preguntas-acerca-del-cancer-de-seno.jsp,17 oct. 2017 —
Consenso de detección temprana de cáncer de ... - Redalyc,https://www.redalyc.org/jatsRepo/3756/375650363011/375650363011.pdf,15 jun. 2017 —
Supervivencia a 5 años postratamiento de cáncer de ... - SciELO,http://www.scielo.org.mx/pdf/gom/v86n9/0300-9041-gom-86-09-575.pdf,por ÁG Heredia-Caballero · 2018 —
El cirujano y la subdeterminación en el cáncer de mama. La ...,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-00992016000400217,por A Campos · 2016 · Mencionado por 2 —
La ciencia contra el cáncer de mama - Transferencia Tec,https://transferencia.tec.mx/2017/08/08/la-ciencia-contra-el-cancer-de-mama/,8 ago. 2017 —
Inauguran VII Simposio Internacional sobre Cáncer de Mama ...,https://www.cucs.udg.mx/noticias/archivos-de-noticias/inauguran-vii-simposio-internacional-sobre-cancer-de-mama,31 oct. 2017 —
Cncer-de-mama-2019web.pdf - Salud Puebla,http://ss.puebla.gob.mx/images/areas/mujeres-hombres/Cncer-de-mama-2019web.pdf,15 feb. 2017 —
Cáncer de mama: Detéctalo a tiempo | Clínica Reina Madre,https://www.reinamadre.mx/cancer-de-mama-una-deteccion-temprana/,12 oct. 2017 —
Complicaciones postoperatorias en mujeres con cirugía por ...,http://www.revista-enfermeria.unam.mx/ojs/index.php/enfermeriauniversitaria/article/view/633,por LA Chavira · 2019 · Mencionado por 1 —
Clínica de Mama | San Javier Hospital,http://sanjavier.com.mx/servicios/unidades-y-clinicas/clinica-de-mama/,3 sep. 2017 —
RELACIÓN ENTRE LA PERIODONTITIS Y EL CÁNCER DE ...,https://misimplants.com.mx/especialistas/relacion-entre-la-periodontitis-y-el-cancer-de-mama/,9 may. 2017 —
RELACIÓN ENTRE LA PERIODONTITIS Y EL CÁNCER DE ...,https://misimplants.com.mx/especialistas/relacion-entre-la-periodontitis-y-el-cancer-de-mama/,9 may. 2017 —
UdeG se suma a la lucha contra el cáncer de mama ...,https://www.udg.mx/es/noticia/udeg-se-suma-la-lucha-contra-el-cancer-de-mama,19 oct. 2017 —
Identificación de características de células de cáncer de ...,https://www.rcs.cic.ipn.mx/2017_140/Identificacion%20de%20caracteristicas%20de%20celulas%20de%20cancer%20de%20mama%20por%20medio%20de%20testores%20tipicos.pdf,por A Gallegos —
Redalyc.Consenso Nacional Intersociedades sobre Alto ...,https://www.redalyc.org/pdf/3825/382550882012.pdf,por PAC de Enfermedades · 2017 —
Redalyc.CARACTERÍSTICAS CLÍNICAS Y PRONÓSTICAS ...,https://www.redalyc.org/pdf/363/36353391014.pdf,por GAM Bueno · 2017 · Mencionado por 8 —
Desarrollan técnica alternativa para prevenir cáncer de mama ...,https://cimacnoticias.com.mx/noticia/desarrollan-tecnica-alternativa-para-prevenir-cancer-de-mama/,6 ene. 2017 —
162. Frecuencia de fenotipos histológicos de carcinoma de ...,http://hospital.uas.edu.mx/revmeduas/pdf/v7/n4/fenotipos.pdf,por AC Benitez-Morales · 2017 —
Coadyuva GCDMX en la rehabilitación física de mujeres con ...,https://www.semujeres.cdmx.gob.mx/comunicacion/nota/coadyuva-gcdmx-en-rehabilitacion-de-mujeres-con-cancer-de-mama,18 oct. 2017 —
PONEN EN MARCHA EL PROGRAMA DE REHABILITACIÓN ...,https://www.tamaulipas.gob.mx/administracion/2017/10/ponen-en-marcha-el-programa-de-rehabilitacion-de-cancer-de-mama-carril-rosa/,24 oct. 2017 —
Arranca Gobierno del Estado programa “Tinta ... - GEM,https://michoacan.gob.mx/prensa/noticias/arranca-gobierno-del-estado-programa-tinta-esperanza-contra-el-cancer-de-mama-2017/,9 oct. 2017 —
Cáncer de mama en LALEO,https://www.laleo.com/cancer-de-mama-p-21356.html,30 dic. 2017 —
El IMSS implementa múltiples acciones en su lucha frontal ...,https://codigof.mx/el-imss-implementa-multiples-acciones-en-su-lucha-frontal-contra-el-cancer-de-mama/,5 oct. 2017 —
Mexicanos lanzan EVA| wearable para detectar cáncer de ...,https://expansion.mx/tecnologia/2017/10/12/startup-mexicana-lanza-al-mercado-su-wearable-eva-para-detectar-cancer-de-mama,12 oct. 2017 —
Novartis combate al cáncer de mama con un nuevo ...,https://expansion.mx/empresas/2017/12/07/novartis-combate-al-cancer-de-mama-con-un-nuevo-medicamento,7 dic. 2017 —
Medibuses para detección CÁNCER de mama a disposición ...,https://www.salud.cdmx.gob.mx/comunicacion/nota/medibuses-para-deteccion-cancer-de-mama-disposicion-de-las-mujeres-en-toda-la-cdmx,10 oct. 2017 —
Tumor de mama triple negativo diagnosticado como una ...,https://www.redalyc.org/jatsRepo/3825/382554420009/html/index.html,28 jun. 2017 —
Redalyc.Calidad de vida según el estadio del cáncer de seno ...,https://www.redalyc.org/pdf/2972/297251403009.pdf,por HH Aguirre-Loaiza · 2017 · Mencionado por 21 —
El Movimiento social del cáncer de mama como dispositivo ...,https://www.redalyc.org/pdf/381/38152752021.pdf,por CL Vásquez · 2017 —
Monumentos de CDMX| en rosa por día contra el cáncer de ...,https://www.elfinanciero.com.mx/fotogalerias/monumentos-de-cdmx-en-rosa-por-dia-contra-el-cancer-de-mama.html,19 oct. 2017 —
El brasier que detecta el cáncer de mama ya está a la venta,https://www.elfinanciero.com.mx/tech/el-brasier-que-detecta-el-cancer-de-mama-ya-esta-a-la-venta,13 oct. 2017 —
6 terapias complementarias para el cáncer de mama ...,https://www.clikisalud.net/6-terapias-complementarias-cancer-mama-avaladas-los-medicos/,5 may. 2017 —
Cáncer de mama triple negativo - SciELO,http://www.scielo.org.mx/pdf/amga/v15n4/1870-7203-amga-15-04-269.pdf,por C Hernández-Álvarez · 2017 · Mencionado por 5 —
Funcionalidad familiar y estrategias de afrontamiento en ...,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-74592017000200139,por E Acosta-Zapata · 2017 · Mencionado por 32 —
Estrategias de enseñanza de enfermeria para incrementar los ...,http://ri.uaemex.mx/handle/20.500.11799/70684,por S Castañeda Gonzalez —
Laboratorios crean 1|050 tratamientos contra cáncer de mama,https://expansion.mx/empresas/2017/10/19/la-industria-farmaceutica-eleva-la-supervivencia-al-cancer-de-mama-en-21,19 oct. 2017 —
Avances tecnológicos para combatir el cáncer de ... - Alestra,https://www.alestra.mx/blog/avances-tecnol%C3%B3gicos-para-combatir-el-c%C3%A1ncer-de-mama,31 oct. 2017 —
15 cosas que no sabías del cáncer de mama - El Universal,https://www.eluniversal.com.mx/de-ultima/15-cosas-que-no-sabias-del-cancer-de-mama,19 oct. 2017 —
Las acciones de prevención y detección oportuna del cáncer ...,https://ninive.uaslp.mx/xmlui/handle/i/4103,por G Puente Martínez · 2016 —
Invita DIF Estatal a prevenir el cáncer de mama,https://www.queretaro.gob.mx/DIF/noticias.aspx?q=63j01wSCoaxoEtja33CA/g==,19 oct. 2017 —
Los mejores médicos en cáncer de mama en Tijuana ...,https://www.topdoctors.mx/tijuana/cancer-de-mama/,11 abr. 2017 —
¿Cómo detectar a tiempo el cáncer de mama? - Universidad ...,https://www.uanl.mx/noticias/como-detectar-a-tiempo-el-cancer-de-mama/,19 oct. 2017 —
¿Qué es el cáncer de mama inflamatorio? - ClikiSalud.net ...,https://www.clikisalud.net/que-es-cancer-mama-inflamatorio/,10 ago. 2017 —
Biomarcadores tempranos y nuevos blancos terapéuticos ...,https://www.dgcs.unam.mx/boletin/bdboletin/2017_695.html,19 oct. 2017 —
Tlajomulco realizará diversas actividades por el mes de la ...,https://transparencia.tlajomulco.gob.mx/prensa/tlajomulco-realizara-diversas-actividades-por-el-mes-de-la-lucha-contra-el-cancer-de-mama,31 oct. 2017 —
El IMSS probará brasier mexicano que detecta cáncer de mama,https://expansion.mx/emprendedores/2017/03/29/wearable-mexicano-que-detecta-cancer-de-mama-sera-probado-en-el-imss,29 mar. 2017 —
Mexicano gana el GSEA por proyecto sobre el cáncer de mama,https://expansion.mx/emprendedores/2017/04/30/un-joven-mexicano-gana-el-gsea-por-su-proyecto-para-prevenir-cancer-de-mama,30 abr. 2017 —
OPINIÓN: Seguro: cuestión de vida o muerte| en especial ...,https://expansion.mx/opinion/2017/12/01/opinion-seguros-de-vida-cuestion-de-vida-o-muerte-especialmente-para-minorias,2 dic. 2017 —
IIB detectará factores de riesgo de padecer cáncer de mama ...,https://www.uv.mx/prensa/general/iib-detectara-factores-de-riesgo-de-padecer-cancer-de-mama/,14 ene. 2017 —
Inauguran VII Simposio Internacional sobre Cáncer de Mama ...,https://www.udg.mx/es/noticia/inauguran-vii-simposio-internacional-sobre-cancer-de-mama,30 oct. 2017 —
SEGUNDA COMISIÓN,https://www.senado.gob.mx/permanente/CP/pdfs/dictamenes/segunda/Dictamen_Segunda_Comision-Martes-04-Julio-2017-409.pdf,4 jul. 2017 —
Colegio Nacional de Educación Profesional Técnica | Impulsa ...,http://conalep.michoacan.gob.mx/impulsa-conalep-actividades-para-prevenir-el-cancer-de-mama/,15 dic. 2017 —
Concluye Salud Digna iniciativa para luchar contra el cáncer ...,https://salud-digna.org/concluye-lucha-contra-cancer-de-mama/,9 nov. 2017 —
Cáncer de mama: tratamientos disponibles - Top Doctors,https://www.topdoctors.mx/articulos-medicos/cancer-de-mama-tratamientos-disponibles,31 jul. 2017 —
Actitudes frente a la autoexploración de mama en dos ...,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342017000200117,por JS Torres-Roman · 2017 · Mencionado por 5 —
MITOS y REALIDADES sobre el Cáncer de Mama — FIT 7/8,https://www.fit78.com/fitness-blog/2017/10/4/mitos-y-realidades-sobre-el-cncer-de-mama,4 oct. 2017 —
Inauguran VII Simposio Internacional sobre Cáncer de ... - UDG,http://udg.mx/es/noticia/inauguran-vii-simposio-internacional-sobre-cancer-de-mama,30 oct. 2017 —
Anticonceptivos aumentan el riesgo de cáncer de mama,https://expansion.mx/tendencias/2017/12/08/usas-anticonceptivos-puedes-tener-mayor-riesgo-de-sufrir-cancer-de-mama,8 dic. 2017 —
Inauguran VII Simposio Internacional sobre Cáncer de ... - UDG,https://udg.mx/es/noticia/inauguran-vii-simposio-internacional-sobre-cancer-de-mama,30 oct. 2017 —
Interjet y Fundación CIMAB| unidos contra el cáncer de mama ...,http://a21.com.mx/aerolineas/2017/10/19/interjet-y-fundacion-cimab-unidos-contra-el-cancer-de-mama,19 oct. 2017 —
Secretaría de salud| SEPOMEX y FUCAM A. C. cancelan ...,https://www.gob.mx/correosdemexico/es/articulos/secretaria-de-salud-sepomex-y-fucam-a-c-cancelan-estampilla-en-apoyo-al-combate-del-cancer-de-mama-129611?idiom=es,5 oct. 2017 —
PANORAMA DEL CÁNCER EN ... - Juntos Contra el Cáncer,https://juntoscontraelcancer.mx/panorama-del-cancer-en-mexico/,29 jun. 2017 —
Que el cáncer de mama no dañe tus finanzas - Expansión,https://expansion.mx/dinero/2017/10/19/seguros-medicos-para-amortiguar-el-impacto-economico-del-cancer-de-mama,19 oct. 2017 —
Descubren 72 mutaciones relacionadas con el cáncer de mama,https://expansion.mx/tendencias/2017/10/24/investigadores-descubren-72-mutaciones-relacionadas-con-el-cancer-de-mama,24 oct. 2017 —
Octubre mes de la lucha contra el cáncer de mama | Instituto ...,https://www.gob.mx/impi/articulos/octubre-mes-de-la-lucha-contra-el-cancer-de-mama-131500,23 oct. 2017 —
Baja tu riesgo de desarrollar cáncer de mama | Secretaría de ...,https://www.gob.mx/salud/articulos/baja-tu-riesgo-de-desarrollar-cancer-de-mama?tab=,19 oct. 2017 —
New Era se suma a la lucha contra el cáncer de mama | Blog ...,https://www.newera.mx/blog/new-era-lucha-contra-cancer-de-mama/,2 oct. 2017 —
Indicadores del proceso de tamizaje de cáncer de mama en ...,http://www.scielo.org.mx/scielo.php?script=sci_abstract&pid=S0036-36342014000500020&lng=es&nrm=iso,por S Uscanga-Sánchez · 2014 · Mencionado por 7 —
GER CA Mama - IMSS,http://www.imss.gob.mx/sites/all/statics/guiasclinicas/001GER.pdf,28 mar. 2017 —
Tlajomulco realizará diversas actividades por el mes de la ...,https://www.tlajomulco.gob.mx/noticias/tlajomulco-realizara-diversas-actividades-por-el-mes-de-la-lucha-contra-el-cancer-de-mama,16 oct. 2017 —
A sus 18 años| un mexicano puede revolucionar la detección ...,https://www.forbes.com.mx/a-sus-18-anos-un-mexicano-puede-revolucionar-la-deteccion-del-cancer-de-mama/,30 mar. 2017 —
Samsung| cáncer de mama| PinkPower| Fundación Bella ...,https://www.samsung.com/mx/article/samsung-mexico-joins-the-fight-against-breast-cancer/,14 nov. 2017 —
¿Cómo detectar a tiempo el cáncer de mama? - 3erSector,http://www.3ersector.mx/noticias-2018/86-inclusion-social/1714-como-detectar-a-tiempo-el-cancer-de-mama.html,19 oct. 2017 —
Material del Congreso Estatal de Cáncer de la Mujer ...,https://www.tamaulipas.gob.mx/salud/material-del-congreso-estatal-de-cancer-de-la-mujer/,9 oct. 2017 —
RECOMENDACIÓN No. 21/2017 SOBRE EL CASO DE ...,https://www.cndh.org.mx/sites/default/files/doc/Recomendaciones/2017/Rec_2017_021.pdf,30 may. 2017 —
Tratamiento del - IMSS,http://www.imss.gob.mx/sites/all/statics/guiasclinicas/232GRR.pdf,28 mar. 2017 —
Modelo de decisión bayesiano para el diagnóstico de cáncer ...,https://www.redalyc.org/jatsRepo/257/25754826006/html/index.html,15 mar. 2017 —
Leyenda del cine y televisión promueve la prevención del ...,https://www.cetys.mx/noticias/leyenda-del-cine-y-television-promueve-la-prevencion-del-cancer-de-mama/,10 oct. 2017 —
Analizan especialistas cáncer inflamatorio de mama | Foro ...,http://www.foroconsultivo.org.mx/FCCyT/boletines-de-prensa/analizan-especialistas-c%C3%A1ncer-inflamatorio-de-mama,10 ago. 2017 —
ENTREVISTA: La vida después del cáncer de mama,https://saludiario.com/entrevista-la-vida-despues-del-cancer-de-mama/,25 oct. 2017 —
Día Internacional contra el cáncer de mama | CONCANACO ...,https://www.concanaco.com.mx/dia-internacional-contra-el-cancer-de-mama-2/,19 oct. 2017 —
